text,label
Kinnevik Investment ABB reports Q4 results,neutral
Dropbox on watch after stinging Spruce Point report,negative
$SIRZF - SIR Royalty Income Fund declares CAD 0.0875 dividend,neutral
"Stranded tankers, full storage tanks: coronavirus leads to crude glut in China #economy #MarketScreener…",negative
Europe's richest man is spending $1 billion on a department store in Paris,neutral
Climate change protesters disrupt D.C. rush-hour traffic,neutral
Is Global X SuperDividend U.S. ETF (DIV) a Strong ETF Right Now?,neutral
"Hillary Tweets ""No One Is Above the Law"" Then Refuses To Accept Lawsuit Against Her",neutral
U.K. labor market freezes during Brexit and election uncertainty,negative
New York State AG investigating WeWork,negative
Snap shares jump 1.8% after JMP upgrades to outperform on upbeat expectations for user growth,positive
"Highlight: ""Uber's vowed to appeal this decision,"" @tom_belger says after $UBER loses its London license over safet…",neutral
1 China Travel Stock Every Investor Should Watch,neutral
"Hedge Funds Are Dumping ImmunoGen, Inc. (IMGN)",negative
"Urban Outfitters stock tanks after Q3 profit, sales misses",negative
"JOBS, JOBS, JOBS!",neutral
Pinduoduo's stock is the most active premarket with over 3 mln shares traded,positive
S&P 500 Price Forecast – Stock Markets Confused By Trade Deal,negative
Trump urged the U.S. Supreme Court to block a House subpoena for 8 years of his financial records,neutral
Copper Buyers Call Force Majeure Amid China's Efforts To Control Coronavirus Outbreak.,positive
Canadian dollar slips to 4-month low as virus worries offset housing gains #economy #MarketScreener…,negative
Lyft stock gets an upgrade due to competitive positioning,positive
Nathan's Famous reports Q3 results,neutral
What happened in the world economy this week – in charts (via @DoubleTGolle & @ZSchneeweiss),neutral
"i3 Verticals EPS beats by $0.01, beats on revenue",positive
$SWKS - Skyworks: China Risk Caps Upside. Read more: #stockmarket #stocks #investing,negative
$NVO $NONOF - Novo Nordisk A/S 2019 Q4 - Results - Earnings Call Presentation. #finance #investing #business,neutral
"Earnings Miss: Village Farms International, Inc. Missed EPS And Analysts Are Revising Their Forecasts",negative
"Surviving The Late Cycle, But Still Earning Something. Subscribe to Seeking Alpha for more:",neutral
U.S. stock futures fall on worries over China trade talks,negative
"KUDLOW: NO PLANS FOR CHINA, U.S. LEADERS TO MEET AT PRESENT Tariff deadline is in 9 days",negative
Comfort Systems USA Announces Acquisition,neutral
Fed's Bullard: Don't take the economy's temperature until July 1,neutral
China’s Rate Cut Also An Insurance Policy As Hong Kong Crisis Worsens,neutral
One Thing’s for Sure About Iowa—New Hampshire Is Next,neutral
Trump’s ‘America First’ Tensions Exposed as Defense Secretary Ends Asia Trip,neutral
‘Significant relationships will be noted in our corporate love register’,neutral
elumeo : to close its site in Rome (pdf) #elumeo #Stock #MarketScreener,neutral
Amazon hires former Sony executive for top video entertainment role,neutral
Twitter : Statement of Changes in Beneficial Ownership #Twitter #Stock #MarketScreener,neutral
"Greenhouse gases hit another record high in 2018, UN agency says",neutral
$EVI $CLE - EVI Industries to acquire Commercial Laundry Equipment Company,neutral
Damaged Tyson beef plant set to reopen,neutral
Plans for new global football competitions branded ‘insane’,neutral
Canada Goose stock price target cut to $50 from $65 at CFRA,negative
PMI Survey Comments Signal Calmer Waters Before Possible Coronavirus Storm. #markets #economy #stocks,positive
HSBC ready to replace investing bank chief - FT,neutral
Goldman Sachs MLP and Energy Renaissance Fund declares $0.16 dividend,neutral
$ZM (-2.0% pre) Taiwan is taking cybersecurity seriously by banning the use of Zoom in government - Quartz,negative
Oil rises 1% on Trump's optimism for a deal with China,positive
The US economy just gave Trump leverage by @ScottSaloway,neutral
"TODAY: Don’t miss our first Healthy Communities event, bringing together health, housing and community development…",neutral
New York Times Q4 revenue $508.4 mln vs. $502.7 mln; FactSet consensus $502 mln,positive
India's October 1-November 15 sugar output down 64% - industry body,neutral
MSCI private notes offering rises to $500M,neutral
Norsk Hydro reports lower Q4 earnings on weak aluminum prices,negative
At the open (2/10/2020),neutral
New Netflix bear steps out,negative
"Twitter Beats Revenue, User Growth Estimates; Shares Rally",positive
Nielsen goes ex-dividend tomorrow,neutral
"$DCMYY $NTDMF - NTT Docomo, Inc. (DCMYY) on Q3 2019 Results - Earnings Call Transcript.",neutral
The U.K.'s Women's Equality Party says politicians are letting them down ahead of #generalelection2019. We spoke t…,neutral
$GEL - Genesis Energy (GEL) Presents At RBC Capital Markets Midstream Conference - Slideshow. Sign up for updates o…,neutral
Marrone Bio Innovations : Control Invasive Mussel Biofouling to Improve Plant Availability...…,neutral
Not So Happy Holidays for Kohl’s After Earnings,negative
Dimerix : Holds Pre-IND Meeting on DMX-200 With FDA #Dimerix #Stock #MarketScreener,neutral
Coronavirus Task Force Declares Public Health Emergency,negative
$FXC $EWC $BBCA - Canada reports 71K job loss in November,negative
Attorney General William Barr just announced the U.S. has indicted 4 Chinese hackers in connection with the 2017 Eq…,neutral
Why 51job Shares Dropped 15% Last Month,negative
Intel director acquires $5M in shares,neutral
$VIAC $VIACA $FOX - MoffettNathanson expects NFL TV costs to skyrocket,negative
A 2020 gift guide for the tech-savvy traveler,neutral
$COENF $COENY - Contact Energy declares NZ$0.16 dividend,neutral
"Subject of the 'Serial' podcast, Adnan Syed, will not get a new trial",neutral
China’s antitrust authority has suspended a probe of Tencent Music,positive
"Natural Gas $UNG with a bounce today seeing 28,000 March $14 calls active early today",positive
Google Assistant launches personalized news playlists,neutral
"DXP Enterprises Completes Acquisition of Turbo Machinery Repair, Inc.",neutral
The way to have a difficult money conversation with a family member is to just start talking #investinyou (In partn…,neutral
Walmart has announced that it plans to open 500 new stores in China over the next five to seven years. That would m…,positive
"Stock Market Live Updates: Wall Street sets new highs despite Home Depot, Kohl's",positive
"$GNSS - LRAD EPS misses by $0.01, misses on revenue",negative
Is Gol Linhas Aereas Inteligentes SA (GOL) A Good Stock To Buy?,neutral
"Funko stock plummets 39%, shares downgraded after holiday season weakness",negative
The head of loan trading at UBS was terminated after engaging in an allegedly improper transaction,negative
$SFTBF $SFTBY - SoftBank-backed Brandless is closing down,neutral
"Euro up 0.1% at $1.1080; British pound at $1.2947, down 0.1% against dollar",neutral
Three Things You Should Check Before Buying KBC Ancora SCA (EBR:KBCA) For Its Dividend,neutral
With or without Huawei? German coalition delays decision on 5G rollout,neutral
Hedge Funds Are Betting On Aduro BioTech Inc (ADRO),positive
EL GRUPO IBERCHEM CIERRA EL AÑO CON LA COMPRA DE DOS COMPAÑÍAS DE AROMAS Y UN CRECIMIENTO DEL 19%,neutral
.@JimCramer says @realDonaldTrump just found a real reason to want to win rather than just end the trade war with C…,neutral
Fortress Seeks $1 Billion for Transportation Firm Trac,neutral
Bristol-Myers Squibb 2020 FactSet EPS consensus $6.12; revenue $42.2 bln,neutral
Kylie Jenner Just Got Even Richer,neutral
PORR : starts into 2020 with successful EUR 150 million hybrid issue #PORR #Stock #MarketScreener...,neutral
UPDATE 1-Alibaba to close books early in $13.4 bln Hong Kong listing after strong demand -sources,neutral
China's Hebei province imposes total ban on P2P platforms,negative
"Estimating The Fair Value Of Baidu, Inc. (NASDAQ:BIDU)",neutral
"$ASPU - Aspen EPS beats by $0.04, beats on revenue",positive
nVent Electric acquires WBT Business,neutral
$SHOP - Shopify loses a bull,negative
$KIM: Compass Point ups to Neutral,positive
Brazil Caps Record-Breaking Easing Cycle With Final Rate Cut,neutral
What the Disney+ ‘hack’ should teach you about your own security,neutral
LTRPB,neutral
Some Bad News From JPM: This Is What Happens After We Pass The Virus Peak,negative
"Hedge Funds Are Crazy About Assertio Therapeutics, Inc. (ASRT)",positive
"""They All Knew!"" - Chinese Furious At Virus-Fighting Officials Who Lied About Human Transmission",neutral
Rio Tinto’s Giant Mongolia Project Dealt Another Blow,neutral
$CTSO (-18.9% pre) Cytosorbents (CTSO) temporarily pauses enrollment of its REFRESH 2-AKI study at the recommendati…,negative
Is Computershare Limited's (ASX:CPU) CEO Salary Justified?,neutral
"What are the biggest economic or political risks in 2020? Former U.S. Economic Adviser Gary Cohn, Gro Intelligence…",neutral
Teva prices upsized $2.1B debt offering,neutral
"Were Hedge Funds Right About Piling Into PlayAGS, Inc. (AGS)?",neutral
GSMA：気候の非常事態への対策として大幅な炭素削減を可能にするモバイル技術,neutral
Upgrades 2/4: $AMAL $CM $CMCSA $ELF $GDOT $LFUS $MLI $RRR $TD $TXRH $VLY $WW Downgrades 2/4: $ABG $AWK $CHKP $DEO…,neutral
Westpac Banking : Announces Response Plan #WestpacBanking #Stock #MarketScreener,neutral
Well laid plans at the Federal Reserve keep getting blown off course by the trade war (via @RichMiller28 &…,neutral
"Greenlane Renewables Signs New $7.0 Million System Supply Contract with the Renewable Natural Gas Company, a Leader in Landfill Gas to RNG Projects",neutral
Dapper Labs founder discusses CryptoKitties and digital collectibles,neutral
"Don't Sell Cable One, Inc. (NYSE:CABO) Before You Read This",neutral
StoneCo allayed some investor concerns over competition with solid growth,positive
"US stocks had their best day in two weeks, closing near session highs on optimism about a slowdown in new coronavir…",positive
Kate Spade Gets New CEO to Lead Turnaround Bid at Handbag Brand,neutral
Can Presidents Abuse Power? Senators Punt to Voters,neutral
3 ways that Washington is set to take on the 'scourge' of robocalls,neutral
"Charlie McElligott: ""The Bull Market In Bonds Is Back On""",neutral
Whirlpool -2% after large recall in U.K.,negative
Buenos Aires Surrender Sends Argentine Bonds on a Wild Rally,positive
$LSCC - Lattice Semiconductor Q4 Earnings Preview,neutral
Priyanka Chopra Jonas y Crocs Donarán 50 000 Pares de Calzado Clásico a UNICEF,neutral
"UK lawmaker blames HSBC, Standard Chartered, Bank of Baroda in South Africa corruption",negative
Helicopter money is a valid tool for central bankers,neutral
Royal Mail Labor Troubles Put Long-Term Targets in Jeopardy,negative
Edited Transcript of TWOU earnings conference call or presentation 6-Feb-20 9:30pm GMT,neutral
Foxconn delays return to Shenzhen facility,neutral
$DHR - Danaher Corporation declares $0.17 dividend,neutral
$GTX - Garrett Motion (GTX) Presents At Barclays Global Automotive Conference - Slideshow. Get more info on Seeking…,neutral
Consumer sentiment improves quite a bit in December,positive
Dunkin' Brands Accelerates Growth Into 2020,positive
"$USO $XLE $OIL - Oil slides amid output uncertainty, forecast for big Cushing stockpile gain",negative
The IRS has raised the limits for how much you can put away in your retirement accounts in 2020. Here’s how much yo…,neutral
Trump's Bi-Lat Trade Strategy Leads To China Deal Fail (Radio),neutral
AECOM Names Todd Musterait Senior Vice President of Strategy and Growth for Its Environment Practice in the Americas,neutral
WeWork chairman tells employees the plan is to have positive adjusted earnings by 2021,neutral
"$YORW - I Wouldn't Touch York Water With A Stick, And Neither Should You. Get more info on Seeking Alpha:…",neutral
"$BXG: Bluegreen Vacations President/CEO Shawn B. Pearson resigns effective December 31, 2019 for family reasons",neutral
$AMD - AMD's Navi shows strong adoption - BofA,positive
FedEx CEO challenges NYT publisher to public debate after tax story,neutral
Pioneer Resources : Inferred Resource Estimate for Cade Lithium Deposit #PioneerResources #Stock #MarketScreener…,neutral
"UBER, NLOK among premarket gainers",positive
"Tilray, Privateer Holdings Close Merger Deal",neutral
"Riskier investments, including junk bonds and nongovernment-backed mortgages, are being left behind as markets atte…",negative
